trial,label_x,label_y,delta_x,delta_y,delta_z,pick_x,pick_y,pick_z,pick_roll,pick_pitch,pick_yaw,place_x,place_y,place_z,place_roll,place_pitch,place_yaw,pick_time,place_time
motion_20260506_201058,0.0,0.0,12.693263989578611,-4.950904356451563,7.896698268977467,282.7692001112865,-4.692187225606343,33.64806039188735,1.6923374477708508,-0.05024526109197858,1.5466939950185292,295.46246410086513,-9.643091582057906,41.544758660864815,1.633428645351152,0.004450728911142621,1.5822278353784949,9.401833721,19.059841572
motion_20260506_201126,0.0,0.0,11.816555425114814,-4.6878079397550945,7.050451507871031,282.7692001112865,-4.692187225606343,33.64806039188735,1.6923374477708508,-0.05024526109197858,1.5466939950185292,294.58575553640134,-9.379995165361438,40.69851189975838,1.6378884973870567,0.0071599183291157775,1.584202119363452,9.402521876,19.053522337
motion_20260506_201221,0.0,-5.0,-52.55293626058494,-18.145086101242867,-12.181878677324814,282.6718750236432,0.7519482567716989,38.113168323112475,1.6561963964444755,-0.05185489417218059,1.5853639497080034,230.11893876305828,-17.39313784447117,25.93128964578766,1.8152947554251215,0.010863794372834024,1.5523722307700514,9.38016816,19.067173109
motion_20260506_201252,0.0,-5.0,-50.90707398281836,-18.077115365179164,-11.27146513038927,282.6322181468225,0.2008094384052539,37.62994601468128,1.6609129639652083,-0.05198727138344861,1.582433082072229,231.72514416400412,-17.87630592677391,26.35848088429201,1.8092834842921144,0.01306204689284396,1.5542060358867438,9.382801128,19.068800192
motion_20260506_201321,0.0,-5.0,-51.40460128054599,-17.847971709211482,-11.691902003720656,282.32767430107674,-0.024274387194001656,37.84882215137577,1.6609453451958012,-0.050732259113267064,1.582915786221184,230.92307302053075,-17.872246096405483,26.156920147655114,1.812247456554306,0.009734674091611106,1.5502927624849958,9.384344699,19.072339346
motion_20260506_201350,0.0,-5.0,-52.1304609097225,-17.0565733324273,-11.759102296992385,282.7159039064091,-0.6059866827289884,37.98443694535732,1.6596817866084055,-0.0497980549105399,1.5801588461874503,230.5854429966866,-17.662560015156288,26.22533464836493,1.813874245687272,0.012090386047265866,1.5527033082324446,9.382956569,19.070956658
motion_20260506_201418,0.0,-5.0,-50.912308540611264,-16.452713645217475,-11.531098259564953,281.8535082489058,-0.18473822262658435,37.41769799043736,1.6624397329154748,-0.05212734882194536,1.580954103337189,230.94119970829456,-16.63745186784406,25.88659973087241,1.8150523902483622,0.010075984150154316,1.5566508220909179,9.38549741,19.069497773
motion_20260506_201515,5.0,5.0,41.758776302654894,-43.990145755394146,9.022186099920958,296.52974415568934,-16.6476824137171,41.19509567721626,1.6445272644536102,-0.047837218698145945,1.4943433115520741,338.28852045834424,-60.637828169111245,50.21728177713722,1.6001952219623936,0.08143855736882899,1.4514078413465463,9.341907237,19.096907251
motion_20260506_201545,5.0,5.0,42.58158992968839,-44.98954209386815,11.896360979422312,296.0273114595271,-16.530692546037162,40.347105771901546,1.6491975452988366,-0.0454412483416653,1.4948432312199544,338.6089013892155,-61.52023463990532,52.24346675132386,1.5851071195299302,0.08937116328760997,1.44851180950495,9.343536702,19.098537724
motion_20260506_201613,5.0,5.0,41.97852091277815,-45.33885383258843,10.03118094826646,296.5559025284872,-16.02592464409551,41.05011559672691,1.645934240368655,-0.04610696017191529,1.4975609292210994,338.53442344126535,-61.36477847668394,51.08129654499337,1.5928256955446067,0.0881502718656999,1.450514483393917,9.34521564,19.101229723
motion_20260506_201642,5.0,5.0,42.227763563145686,-44.686837939947736,11.494433083758125,296.5787307592513,-15.718563538163911,41.07421257103251,1.6456979705639154,-0.04569817676493626,1.5006032030151142,338.806494322397,-60.40540147811165,52.568645654790636,1.5819595772429527,0.08728909206751734,1.4524154388103223,9.341792387,19.099790771
motion_20260506_201710,5.0,5.0,41.83005522071909,-44.45893407563486,10.764914527424033,296.1248857824445,-16.54639238749998,40.79954379157229,1.647667348508474,-0.04531313296612027,1.4949126434383941,337.9549410031636,-61.005326463134836,51.56445831899632,1.589522803632488,0.08402018321987725,1.449602755736098,9.34515227,19.097154078
motion_20260506_201803,5.0,0.0,0.9098268098623521,-46.71795865838838,2.315785764156594,283.88378197880195,-17.301527858782734,36.55086407911682,1.671361172835924,-0.03921429385198172,1.507754084454545,284.7936087886643,-64.01948651717112,38.866649843273414,1.6551731740451423,0.11384049380685801,1.5614048714571842,9.346245543,19.109247806
motion_20260506_201831,5.0,0.0,1.8892160399888667,-45.68871588322979,3.196473131529281,283.01734518428253,-17.73018780773824,35.81848130936115,1.677717238049929,-0.03995869234707361,1.50511881877024,284.9065612242714,-63.41890369096803,39.01495444089043,1.6537351856285507,0.11554568049245262,1.564511643465149,9.347223671,19.109223421
motion_20260506_201900,5.0,0.0,1.4953577419868225,-45.22645855936936,2.722111290378919,283.4085359572281,-17.612188577785023,35.86035636906429,1.6775972902339227,-0.03827984740871693,1.5068093264877587,284.9038936992149,-62.83864713715439,38.58246765944321,1.6550151308460044,0.11432136904614443,1.5673490889112758,9.345998131,19.108998326
motion_20260506_201929,5.0,0.0,1.604190626446325,-47.03365524296551,3.498843039410204,283.3979141086121,-17.766583919712804,35.84873566480425,1.6777177746326493,-0.03993055066096418,1.5051165449941413,285.0021047350584,-64.80023916267831,39.347578704214456,1.651009975360872,0.11697879798314958,1.5600802769605429,9.345996442,19.108997868
motion_20260506_201957,5.0,0.0,1.4735838498477847,-45.37741075927303,2.4372534528754315,283.4138315846578,-17.779493289572684,36.00540088372318,1.676180575189025,-0.03839934704097869,1.5052241836716245,284.8874154345056,-63.15690404884572,38.442654336598615,1.6563830341610972,0.11397916616965631,1.564374162495706,9.346038874,19.109039779
motion_20260506_202121,5.0,-5.0,-54.64221331207676,-68.34225659322139,-6.871033129177249,279.6759483388639,-12.319531199095243,37.58063395424162,1.6593525831822877,-0.03652303376942134,1.5446944905595534,225.03373502678716,-80.66178779231663,30.70960082506437,1.7821571270073306,0.109859418285706,1.4534048731898008,9.335043688,19.104045499
motion_20260506_202150,5.0,-5.0,-53.9383240732775,-66.86912267525365,-6.491710820178508,279.9948877589058,-13.227109432925669,37.2598104972069,1.6627256345359702,-0.036772891264845065,1.53865718784421,226.0565636856283,-80.09623210817932,30.768099677028392,1.7788208180295308,0.10670111188783671,1.4554131523939886,9.337369124,19.105377981
motion_20260506_202218,5.0,-5.0,-52.53333816557938,-64.6526733463084,-5.553137037223724,279.12299573716,-14.22362572756538,36.655783996336794,1.6677705585586702,-0.03363280731369245,1.5335463492119523,226.58965757158063,-78.87629907387378,31.10264695911307,1.7752055397243836,0.1065093289783623,1.459417681566325,9.337738016,19.106736513
motion_20260506_202247,5.0,-5.0,-54.30702971590881,-67.3711892547202,-6.139082984711045,279.1411319110754,-13.947614389999849,36.708080879911506,1.6674462903258485,-0.03594254059410518,1.536099328276176,224.83410219516657,-81.31880364472005,30.56899789520046,1.7835664176008248,0.11004660163636593,1.4489001144623945,9.337014473,19.106013913
motion_20260506_202316,5.0,-5.0,-54.04540448071316,-66.82316329534758,-6.152010721016751,279.16161818302635,-13.803119917955218,36.87535768543938,1.6658133408778053,-0.035836798370977085,1.5375833771902239,225.1162137023132,-80.6262832133028,30.723346964422632,1.782024752831411,0.11006837066561026,1.4518663183189602,9.337639897,19.106639578
motion_20260506_202620,-3.0,3.0,40.250179358762466,-7.378191771707583,14.602654605949411,289.19199722568345,-1.6949622959818447,39.95290697659238,1.6351333851590135,-0.022304148405046798,1.5080927110975695,329.4421765844459,-9.073154067689428,54.55556158254179,1.5226486502045284,-0.03357683891764518,1.4503310200153179,9.467366345,19.028374474
motion_20260506_202650,-3.0,3.0,40.26169008155688,-8.935166265491903,15.78311738172119,289.5543661555039,-2.077336576308639,39.85833994246525,1.6368679072350294,-0.02469769063189875,1.5044141664058568,329.81605623706076,-11.012502841800542,55.64145732418644,1.5163699016015018,-0.03341925122828826,1.4453862699257713,9.461216425,19.028226412
motion_20260506_202719,-3.0,3.0,40.826784230153066,-8.145165524623106,14.711046115763047,289.2170178437749,-1.8761606181032704,40.749204567005435,1.6278320654726888,-0.023164413882376778,1.5038952375424692,330.04380207392796,-10.021326142726377,55.46025068276848,1.5159615772880524,-0.03217899402200497,1.4416896257303446,9.46512465,19.025116976
motion_20260506_202748,-3.0,3.0,40.84301661342897,-9.164591539696982,15.202318531185348,289.59772503128374,-1.1829513558800668,40.05756681453784,1.6349282798320908,-0.024260057254036793,1.510420500730254,330.4407416447127,-10.34754289557705,55.25988534572319,1.51883084590607,-0.033511412214733305,1.44203696217606,9.46387993,19.026880456
motion_20260506_202817,-3.0,3.0,41.139347099408894,-10.155776519079545,14.360756473351977,289.22204447963054,-1.2624277185437895,40.606231858935175,1.629222657343825,-0.02302951319775759,1.5070570074195575,330.36139157903943,-11.418204237623334,54.96698833228715,1.518302560876468,-0.03087729973848652,1.4416267984519895,9.468816639,19.024809311
motion_20260506_202915,-3.0,0.0,20.543351981881017,20.27236829600483,0.7819157943818951,280.6819197087594,-5.480178627476175,30.65627062761527,1.7169666240067405,-0.06103907344719639,1.510546469410832,301.2252716906404,14.792189668528657,31.438186421997166,1.7130049682367336,-0.09629356778524456,1.5324990007265211,9.434281484,19.042282072
motion_20260506_202945,-3.0,0.0,19.703268929105377,17.91412762850436,0.20485294642517715,280.7226635211341,-3.7739684559544937,30.597383250910944,1.7179877359591944,-0.06275510587362687,1.5190448665827212,300.4259324502395,14.140159172549868,30.80223619733612,1.7174610827350127,-0.09228694008125449,1.5321110514690162,9.439153643,19.040161128
motion_20260506_203014,-3.0,0.0,20.568282056767316,18.283525003629098,0.6769918814020279,280.2724372097728,-4.288580924242161,30.218917976196366,1.721245034451681,-0.06181225342802721,1.5164077769223157,300.84071926654013,13.994944079386936,30.895909857598394,1.7170725043937933,-0.09355200436078226,1.53342364019929,9.435305879,19.041304753
motion_20260506_203042,-3.0,0.0,20.15050172282912,19.296970890137953,0.3200453572907307,279.87991400770835,-4.999226572553977,30.29622369966144,1.7200151334184473,-0.05942381134456265,1.5123675739693112,300.03041573053747,14.297744317583977,30.61626905695217,1.718799126252023,-0.09348285236289078,1.533460702358351,9.438224848,19.038234694
motion_20260506_203112,-3.0,0.0,21.18129568874798,18.652045113042632,0.204543332229008,280.02354507252943,-4.030147231251693,30.76495741174599,1.7183062028299405,-0.06175179889973559,1.5164670062970993,301.2048407612774,14.621897881790941,30.969500743974997,1.7168903992063183,-0.09500588122073839,1.536277560289964,9.438235895,19.04224282
motion_20260506_203221,-3.0,-3.0,-18.837171416803073,19.230149807000373,-5.582547072371739,279.96838189967684,8.856005240542315,37.31948914656659,1.6871497054252582,-0.09112644604614384,1.5723036504487966,261.13121048287377,28.08615504754269,31.73694207419485,1.7622489619062216,-0.09654396369079721,1.6376541847900852,9.408744458,19.031740499
motion_20260506_203248,-3.0,-3.0,-19.31903059878914,19.350210087303527,-5.818697306646602,279.96108014032706,9.147905567007644,37.24014254729853,1.6882371575754729,-0.09339568152631927,1.5748785085082153,260.6420495415379,28.49811565431117,31.42144524065193,1.7652725238901024,-0.09504154433497791,1.639620027309594,9.411176242,19.033175834
motion_20260506_203317,-3.0,-3.0,-19.804272575795892,19.665826784037883,-5.903647503354399,279.5455777556322,9.593770589334333,37.055411891188854,1.6897685795808903,-0.09338934808716193,1.576437594926786,259.74130517983633,29.259597373372216,31.151764387834454,1.7681616240568971,-0.0959778750187994,1.6424964452936337,9.412329351,19.033329206
motion_20260506_203345,-3.0,-3.0,-19.986032633516515,19.244814786401005,-6.4806054796808645,280.0293835952017,10.544237010487748,37.72489180475664,1.6863961181249318,-0.0925288461162268,1.5809941378546268,260.0433509616852,29.789051796888753,31.244286325075773,1.7657143027521403,-0.10124894547387764,1.6393273380342528,9.413456999,19.033452151
motion_20260506_203412,-3.0,-3.0,-19.542477032829765,20.68628126119829,-5.788079010093622,279.55720171219343,9.5605420727616,37.09856749486076,1.6896417105782018,-0.09436340593598147,1.5760937911373676,260.01472467936367,30.246823333959888,31.310488484767138,1.7650244058399573,-0.09966431405053133,1.6442457771057037,9.411555751,19.033558491
motion_20260506_203507,0.0,3.0,30.386962600233915,-20.010055307982935,9.007864172282162,279.9946964715144,-11.554162619877449,34.19036003398035,1.686859661584778,0.0056514676845678125,1.5133855513965953,310.3816590717483,-31.564217927860383,43.19822420626251,1.6109686483988763,0.06459075772251377,1.4876512887741884,9.468054616,19.005052756
motion_20260506_203536,0.0,3.0,35.2945599123978,-15.93493057933775,14.709848897222244,279.0682809138539,-12.418881385038533,33.168242167179024,1.696219221901049,0.008030444363452016,1.5100204384725326,314.3628408262517,-28.353811964376284,47.87809106440127,1.5783957206930495,0.06271614700797867,1.4968989842159284,9.469309316,19.013309564
motion_20260506_203604,0.0,3.0,36.494060181925704,-16.418512749866316,14.88672700253521,278.3122875537609,-11.341597876855811,32.82042698263098,1.6991797700755655,0.00813176313733499,1.51484175935579,314.8063477356866,-27.760110626722128,47.70715398516619,1.5812458344311027,0.06099028158320663,1.497649902369058,9.483468925,19.012466412
motion_20260506_203633,0.0,3.0,37.75318018110056,-15.2675417711949,15.559951228412494,277.9029459949513,-11.580102214163198,32.652581236942645,1.700608282055376,0.00670067040090272,1.5147498058497855,315.6561261760519,-26.847643985358097,48.21253246535514,1.578125591122398,0.05540809462620877,1.4981196954953393,9.485668644,19.004666118
motion_20260506_203703,0.0,3.0,36.53550536576489,-15.51115875938981,15.049133058721786,278.30345779084894,-11.934869223166244,32.96647572590608,1.6977486456311783,0.00653659245731486,1.5114719914165586,314.83896315661383,-27.446027982556053,48.015608784627865,1.578244605593802,0.0591549470907069,1.4973454087523828,9.48381848,19.007817086
motion_20260506_204119,0.0,-3.0,-14.626150954905768,-5.005835491859855,-2.15803888872847,275.3040188333232,-9.943868857290783,30.944778473867594,1.7096228788599115,-0.045151411777069494,1.5462235646494964,260.67786787841743,-14.949704349150638,28.786739585139124,1.7364031972389136,-0.005045544067588059,1.5888402884762785,9.374384752,19.098384564
motion_20260506_204148,0.0,-3.0,-13.809507681690206,-5.5113906753466715,-1.7299867867841563,275.30344140138084,-10.282974124970746,30.957105228220342,1.7097290853834957,-0.04628760064932713,1.5427908009738118,261.49393371969063,-15.794364800317418,29.227118441436186,1.7320293722693647,-0.0061145962599342685,1.5837397204155435,9.374746593,19.0987474
motion_20260506_204215,0.0,-3.0,-14.747042649209448,-6.341340468224608,-2.1719743100743685,275.3066271629312,-9.537548275620921,30.82731765008803,1.7110020110194972,-0.046151916860318165,1.5474487656869973,260.55958451372175,-15.878888743845529,28.655343340013662,1.7351457977255254,-0.004374663980889482,1.5844280682218814,9.376146063,19.099145507
motion_20260506_204244,0.0,-3.0,-14.229648277733475,-5.680777330083206,-1.7573128244566618,275.30847949800346,-10.128320561329762,30.970169708111086,1.7096004110619447,-0.046215770039963466,1.544323647891819,261.07883122027,-15.809097891412968,29.212856883654425,1.732039951822288,-0.0038229047227213986,1.5858804962173085,9.375393816,19.099393378
motion_20260506_204312,0.0,-3.0,-14.68097237388372,-4.924318862598808,-1.9327595259024974,275.2126731611221,-10.634180630351567,30.45134676540616,1.7144579174135965,-0.043801495811915725,1.5420187223966808,260.5317007872384,-15.558499492950375,28.518587239503663,1.7364909171140075,-0.002875553511989981,1.5878301013666405,9.377972502,19.10197259
motion_20260506_204414,3.0,3.0,26.058310597761363,-25.928095122432477,10.063020116754771,282.71028624443585,-29.070451364666265,38.10061402994281,1.657009761601611,0.017903365727826692,1.4746720401036364,308.7685968421972,-54.99854648709874,48.16363414669758,1.5704851786197127,0.1493655873665365,1.518677601475791,9.434555773,19.041556343
motion_20260506_204444,3.0,3.0,25.27587565536362,-26.464959093065776,9.866924188948403,282.30845744550766,-28.742506911506855,37.45625133163257,1.663126264318714,0.015195879754226427,1.4745982686605432,307.5843331008713,-55.20746600457263,47.323175520580975,1.5766089696007124,0.1485155029327463,1.518016612398688,9.433917182,19.036917336
motion_20260506_204512,3.0,3.0,24.823799271993778,-24.71524523955086,10.165727030217525,283.01486315638135,-29.56413295700954,37.793795970413186,1.6603040858188307,0.01600063717122091,1.4701675135581338,307.83866242837513,-54.2793781965604,47.95952300063071,1.5735359587564115,0.1503390223122476,1.5206827759734203,9.436173594,19.03917135
motion_20260506_204541,3.0,3.0,26.431145929659863,-24.025868798556928,10.730930146462413,282.58910600789113,-30.045578739183625,37.91286834359533,1.6587017337769185,0.01722697192344591,1.470414203100423,309.020251937551,-54.07144753774055,48.64379849005774,1.5689614016137339,0.14965318816028272,1.5215185912568845,9.442504481,19.039504557
motion_20260506_204609,3.0,3.0,25.715374619972692,-24.16678830467281,10.527838153068537,282.2892191281077,-29.15774725355085,37.747520551180074,1.6601507028984634,0.017729967946607417,1.4733597231740154,308.00459374808037,-53.32453555822366,48.27535870424861,1.5704345226487637,0.15187343306083223,1.5233845165542397,9.442900118,19.036899957
motion_20260506_204703,3.0,0.0,5.402004386591727,-31.11176363435018,6.793805743733614,279.6948662397484,-12.781445716628287,35.11986183255961,1.6784821438099502,-0.028133517116751383,1.5351270149783616,285.09687062634015,-43.893209350978466,41.91366757629322,1.6219635598652098,0.09842198838725769,1.5812323476974686,9.384354706,19.103355522
