trial,label_x,label_y,delta_x,delta_y,delta_z,pick_x,pick_y,pick_z,pick_roll,pick_pitch,pick_yaw,place_x,place_y,place_z,place_roll,place_pitch,place_yaw,pick_time,place_time
motion_20260506_154959,5.0,-5.0,-0.31988742884078647,-0.37588171400889436,0.19165484101047525,280.40531241023064,-3.997558242089899,43.56267580925007,1.6852223620167444,-0.0826301360209083,1.568093544634887,280.08542498138985,-4.373439956098793,43.75433065026054,1.6853642769563764,-0.08001725124351533,1.56716749127121,8.409197858,8.41019172
motion_20260506_155033,5.0,-5.0,0.0,0.0,0.0,281.514364528078,-5.97647530242426,48.40795765478588,1.6537238088087225,-0.081391054989707,1.5602219609524193,281.514364528078,-5.97647530242426,48.40795765478588,1.6537238088087225,-0.081391054989707,1.5602219609524193,8.53014225,8.531142095
motion_20260506_155105,5.0,-5.0,0.007845001270936791,0.2779803262871834,-0.011678913651280709,281.8120667703934,-6.432006867180264,48.18102140150521,1.6536828552215028,-0.07696786477400619,1.5589479030554871,281.81991177166435,-6.1540265408930805,48.16934248785393,1.6537884138536285,-0.07562210185249296,1.5590818614836437,8.468569637,8.469569584
motion_20260506_155140,5.0,-5.0,-48.02067296033454,-47.374619684064946,10.540958249950585,282.0137027263474,-5.606514454239361,49.19491391520401,1.6491152178638484,-0.07804087191488596,1.5621311199406662,233.99302976601285,-52.981134138304306,59.735872165154596,1.6992281731646837,0.02965009819452047,1.5130117180945497,8.511957319,15.065956503
motion_20260506_155211,5.0,-5.0,-49.7605064259447,-49.127491326659175,5.943407255307804,280.601313920851,-5.797615826874071,47.26530591895308,1.6611548378718384,-0.07724584073660368,1.563706490954612,230.8408074949063,-54.92510715353325,53.208713174260886,1.7292035922949522,0.027006021043334716,1.4964141466548733,8.526111441,14.957104544
motion_20260506_155605,5.0,0.0,-5.462540382112422,-54.83872433099613,-1.2577326558096473,283.15290288786065,6.248055989901355,48.47968738503956,1.661108401631304,-0.10842945998971332,1.5765941918279658,277.6903625057482,-48.590668341094776,47.221954729229914,1.6624328758833007,0.03583615546123675,1.5773211968093304,8.224296682,22.564302136
motion_20260506_155647,5.0,0.0,-2.4825905015252943,-61.55597595734162,-10.299763425421105,283.51415422241865,4.4875107729321595,47.68918559469774,1.670753052402489,-0.10038674244688117,1.572236202209928,281.03156372089336,-57.06846518440946,37.389422169276635,1.6771755050260875,0.05462119795303155,1.5661476560573002,8.258503206,23.248503841
motion_20260506_155730,5.0,0.0,-7.721730239291446,-60.426688278144994,-1.3212380065546228,283.4613404149998,3.9792145787463715,47.08997672154712,1.6766432424079396,-0.10151051086328877,1.5719877690739634,275.7396101757084,-56.44747369939862,45.768738714992494,1.6716521586835789,0.05068293701174231,1.5583326554688763,8.26571062,23.657714259
motion_20260506_155813,5.0,0.0,0.7584166241954904,-52.7139547686905,-9.746883709376249,283.9535979902045,3.911748686891569,47.76366358235224,1.6734754204795736,-0.10373733846824895,1.5717095421852991,284.7120146144,-48.80220608179893,38.01677987297599,1.6669407224654404,0.037829415558958024,1.5852859525660967,8.311078691,22.82907665
motion_20260506_155919,5.0,0.0,0.0007734009948876519,-0.1532463707915177,-0.014048677984185076,283.5736231147143,5.14877240836293,46.31088630204715,1.674718067647829,-0.10505313923973802,1.5751691918444704,283.57439651570917,4.995526037571413,46.29683762406297,1.6748580645729934,-0.10524375037452383,1.5736387868247375,8.261768413,8.262767685
motion_20260506_160019,5.0,5.0,0.011704843506720408,-0.44129938246028466,0.0,287.6765216918779,7.85101878412941,50.94139822711596,1.655579372730647,-0.11400841525345218,1.5915424713398891,287.6882265353846,7.4097194016691255,50.94139822711596,1.6555943488112363,-0.11553688533045658,1.5898777187132322,8.299058093,8.304058251
motion_20260506_160058,5.0,5.0,-0.001618956646609604,0.15290907640230067,0.015170935775628891,288.4210518931693,6.291887996137001,50.98389062589666,1.6535311049222332,-0.11428992186799936,1.5793479049026264,288.4194329365227,6.444797072539302,50.99906156167229,1.6533801337457565,-0.1140575787229694,1.5808739509740835,8.284689311,8.285689925
motion_20260506_160138,5.0,5.0,34.76297747564814,-50.02484751652018,11.469491289200597,289.073713241208,6.665037057624045,52.870322573232066,1.6439035339006967,-0.11441686089674219,1.5843977028504883,323.83669071685614,-43.359810458896135,64.33981386243266,1.5296509978015749,0.04341962727525561,1.5288643300387013,8.346475442,24.827476756
motion_20260506_160218,5.0,5.0,28.253496031054567,-47.368654940075096,12.643021622758084,288.82722167006006,6.252371625134481,53.21535134187435,1.6454468991787514,-0.11244538729178499,1.583252605469306,317.0807177011146,-41.11628331494062,65.85837296463244,1.5426171772593202,0.013064195657308764,1.528065076596557,8.362289844,31.191299394
motion_20260506_160306,5.0,5.0,-0.3138919779213438,0.16420480122854464,0.2360382541258801,289.04518943729283,6.420037867332933,52.41486256645472,1.648365030560258,-0.11416873871956779,1.584310250424351,288.7312974593715,6.584242668561478,52.6509008205806,1.6482268782680636,-0.11371807440414883,1.5859864668698733,8.548627238,8.549629596
motion_20260506_160419,0.0,-5.0,-44.82977320066337,-11.006543698697717,12.303343200949286,284.383246511641,-0.35215291485654054,48.49903850633906,1.6645626201357777,-0.08049558850254113,1.5743957055564495,239.55347331097764,-11.358696613554258,60.80238170728835,1.7046415953177267,-0.05654275684082877,1.5834634885262555,8.524885148,14.581894936
motion_20260506_160447,0.0,-5.0,0.0886174366057162,-0.01439815757653351,0.42988051066024013,283.48831787424496,-2.335393095491403,46.257950582812136,1.6691352825993486,-0.0802040053810058,1.5697660076428033,283.5769353108507,-2.3497912530679366,46.687831093472376,1.6676160498886632,-0.07995946517213559,1.5698875404614325,8.739089348,8.741084237
motion_20260506_160516,0.0,-5.0,0.0,0.0,0.0,285.10122241867913,-2.496747113206044,48.94881454171475,1.6574678872247446,-0.07697914390954486,1.5677083130590936,285.10122241867913,-2.496747113206044,48.94881454171475,1.6574678872247446,-0.07697914390954486,1.5677083130590936,8.477154628,8.478154518
motion_20260506_160546,0.0,-5.0,-45.37554319944434,-3.598952804534183,14.602126190848992,283.8117634657536,-5.1181199530964365,47.794413747646885,1.6665566713668372,-0.06902692491685491,1.5629643810025668,238.43622026630925,-8.71707275763062,62.39653993849588,1.6965496532607003,-0.05651021353987318,1.5942577903363553,8.564487669,14.645490476
motion_20260506_160621,0.0,-5.0,-43.74697099210965,-12.72574530731376,10.462126924993875,284.8654430562408,0.3947770351527924,49.02104409343125,1.6631951050065197,-0.08722751390048833,1.5735243974874578,241.11847206413114,-12.330968272160968,59.483171018425125,1.7037690707091755,-0.04785567834847826,1.5785034245784375,8.679846127,14.885845891
motion_20260506_160718,0.0,0.0,0.018597074402237013,-0.015259359237276726,0.1561579632043717,282.9911272399944,6.147791083520606,49.06488433195774,1.6890920473472522,-0.1227058368528291,1.5757533173060934,283.00972431439664,6.1325317242833295,49.221042295162114,1.6875539176155345,-0.12271025105646971,1.5757909866305888,8.750658163,8.751659185
motion_20260506_160754,0.0,0.0,-13.264381707733321,-18.762168733559776,7.911983055291913,285.9429248393194,3.631653788458231,47.86436961252333,1.6823145287163865,-0.11392252420138793,1.5766976606479561,272.6785431315861,-15.130514945101545,55.776352667815246,1.667937724058044,-0.048742268307194525,1.5663799893602328,8.852743604,17.852743995
motion_20260506_160823,0.0,0.0,0.018552401698684662,-0.015268984546378928,0.15616223181969247,283.3860063773494,4.012927453219712,48.99357327632487,1.6897970573300716,-0.12156772726512766,1.5655811898044185,283.4045587790481,3.997658468673333,49.14973550814456,1.688281076747563,-0.12309557647171343,1.5654377087190796,8.913872357,8.917870625
motion_20260506_160853,0.0,0.0,-9.829054344358951,-15.744316668772825,6.542132879662773,283.53437151352034,5.380879044932566,48.54648124673243,1.6830937564468416,-0.11693721468629725,1.5768694937795233,273.7053171691614,-10.363437623840259,55.0886141263952,1.6603519001284204,-0.051300170332583495,1.587633450023236,8.678993442,17.721992914
motion_20260506_160925,0.0,0.0,-14.819864189897658,-10.887952247445217,21.035613952410877,283.7288314831921,3.803310838271042,45.39323192304112,1.700259629925209,-0.10843763321323996,1.5731932287071497,268.90896729329444,-7.084641409174174,66.428845875452,1.6400765193004012,-0.062005383834145,1.6037403092659466,8.545217775,16.775224176
motion_20260506_161016,0.0,5.0,0.0,0.0,0.0,287.6063113423708,11.639697318917289,51.2768092852668,1.6544224568282693,-0.1344237683822811,1.5947221737701227,287.6063113423708,11.639697318917289,51.2768092852668,1.6544224568282693,-0.1344237683822811,1.5947221737701227,8.283053706,8.284053909
motion_20260506_161049,0.0,5.0,0.3785898142309634,0.27233870241121494,0.2019412223762913,288.4719255600541,9.180186858665348,53.78319058196886,1.6429805845925778,-0.12710359704764707,1.586489116862697,288.85051537428507,9.452525561076563,53.98513180434515,1.6416108555595117,-0.12887309826913507,1.58642638986785,8.438135952,8.440136089
motion_20260506_161135,0.0,5.0,-0.016919702163704642,0.442597823187203,0.0,288.53728543472494,10.808628346886861,53.35014403315531,1.656960487836436,-0.13264878325904994,1.5956014654571335,288.52036573256123,11.251226170074064,53.35014403315531,1.656960487836436,-0.13264878325904994,1.5971354464571332,8.656879587,8.657883481
motion_20260506_161214,0.0,5.0,-0.0144712027283731,0.44231749959674715,0.0,288.3533186767211,9.21259557354313,53.1446012041258,1.6448946570151617,-0.13324441089405292,1.5893205783287794,288.3388474739927,9.654913073139877,53.1446012041258,1.644894657015162,-0.13324441089405248,1.5908545593287797,8.569265901,8.572274313
motion_20260506_161345,0.0,5.0,-0.41185677523253617,0.45822168012140985,-0.21515566352670845,287.9826915345956,9.905926873818105,49.56877455066258,1.6783271249822242,-0.12671438742381036,1.5887102273798812,287.57083475936304,10.364148553939515,49.35361888713587,1.6798656431661614,-0.12672375781583822,1.5902039710866547,8.163199487,8.164199122
motion_20260506_161450,-5.0,-5.0,0.0,0.0,0.0,286.5155590599183,-9.87405438308014,45.92912130188286,1.6471699108879279,-0.0764066192525561,1.5362783746552233,286.5155590599183,-9.87405438308014,45.92912130188286,1.6471699108879279,-0.0764066192525561,1.5362783746552233,8.449083752,8.450083516
motion_20260506_161519,-5.0,-5.0,-40.1852397507331,29.602024615500557,7.747263779773945,286.7078140811071,-10.9195251525136,44.937812230502004,1.6538826605550827,-0.07104644360530155,1.5312726824651544,246.52257433037397,18.682499462986957,52.68507601027595,1.7124909344649837,-0.09204606884814082,1.5879188495428818,8.442380381,15.772379924
motion_20260506_161548,-5.0,-5.0,-36.526588629946644,25.409620006013945,16.28482349564746,286.25065599290247,-10.865173403512621,44.64955888089726,1.6535309901869055,-0.07225800549458228,1.5340793023145534,249.72406736295582,14.544446602501322,60.93438237654472,1.6671022602166417,-0.09308170902032975,1.5710284604723468,8.522319801,16.026325887
motion_20260506_161618,-5.0,-5.0,-38.719262304720445,26.58192563203579,-0.6680748195864936,287.05128866126074,-9.351256136964375,49.23428117248229,1.6287986319754189,-0.07499918732063682,1.5381413954278216,248.3320263565403,17.230669495071414,48.5662063528958,1.7236098491120182,-0.08621430505499883,1.5838369950116502,8.505403501,16.131398015
motion_20260506_161648,-5.0,-5.0,-38.97350274528455,28.76536736709699,7.567763764864338,286.04301808165474,-9.909812710349374,44.77289615261841,1.658005590009446,-0.07357622985646284,1.5350567064742844,247.0695153363702,18.855554656747614,52.340659917482746,1.7027934438239116,-0.08977514684304122,1.5920217373079728,8.498458274,16.092458997
